year,lower,upper,hs_category,iso,country,hours
2023,32,38,Strong (32-38),127,Senkakus,550
2023,32,38,Strong (32-38),128,Spratly Is,826
2023,32,38,Strong (32-38),129,West Bank,1401.3175048828125
2023,32,38,Strong (32-38),ESH,Western Sahara,1731.8173828125
2023,38,46,Very strong (38-46),AFG,Afghanistan,615.17681884765625
2023,38,46,Very strong (38-46),GBR,United Kingdom,17.574228286743164
2023,38,46,Very strong (38-46),ALB,Albania,67.46932220458984
2023,38,46,Very strong (38-46),DZA,Algeria,1204.625244140625
2023,38,46,Very strong (38-46),USA,United States,188.17442321777344
2023,38,46,Very strong (38-46),ARG,Argentina,214.3945770263672
2023,38,46,Very strong (38-46),AGO,Angola,126.26969909667969
2023,38,46,Very strong (38-46),ARM,Armenia,46.797149658203125
2023,38,46,Very strong (38-46),NLD,Netherlands,1.0219841003417969
2023,38,46,Very strong (38-46),AUS,Australia,644.5478515625
2023,38,46,Very strong (38-46),AUT,Austria,5.941230773925781
2023,38,46,Very strong (38-46),AZE,Azerbaijan,219.1672821044922
2023,38,46,Very strong (38-46),BHS,"Bahamas, The",12.216545104980469
2023,38,46,Very strong (38-46),BLZ,Belize,259.5262756347656
2023,38,46,Very strong (38-46),BTN,Bhutan,37.33895492553711
2023,38,46,Very strong (38-46),BOL,Bolivia,446.5175476074219
2023,38,46,Very strong (38-46),BIH,Bosnia & Herzegovina,45.88123321533203
2023,38,46,Very strong (38-46),BWA,Botswana,376.60662841796875
2023,38,46,Very strong (38-46),COL,Colombia,441.15521240234375
2023,38,46,Very strong (38-46),COM,Comoros,9.995038032531738
2023,38,46,Very strong (38-46),BRA,Brazil,454.5676574707031
2023,38,46,Very strong (38-46),FRA,France,62.48625946044922
2023,38,46,Very strong (38-46),COD,"Congo, Dem Rep of the",254.64987182617188
2023,38,46,Very strong (38-46),COG,"Congo, Rep of the",161.7069854736328
2023,38,46,Very strong (38-46),BRN,Brunei,403.9419860839844
2023,38,46,Very strong (38-46),BGR,Bulgaria,47.83107376098633
2023,38,46,Very strong (38-46),BFA,Burkina Faso,1623.9786376953125
2023,38,46,Very strong (38-46),CPV,Cabo Verde,39.73693084716797
2023,38,46,Very strong (38-46),KHM,Cambodia,649.2589111328125
2023,38,46,Very strong (38-46),CMR,Cameroon,349.0881652832031
2023,38,46,Very strong (38-46),CAN,Canada,3.4253101348876953
2023,38,46,Very strong (38-46),CRI,Costa Rica,127.65972137451172
2023,38,46,Very strong (38-46),CIV,Cote d'Ivoire,749.302734375
2023,38,46,Very strong (38-46),HRV,Croatia,44.70342254638672
2023,38,46,Very strong (38-46),CUB,Cuba,298.24676513671875
2023,38,46,Very strong (38-46),CAF,Central African Rep,675.45416259765625
2023,38,46,Very strong (38-46),TCD,Chad,1550.7364501953125
2023,38,46,Very strong (38-46),CHL,Chile,8.453010559082031
2023,38,46,Very strong (38-46),CHN,China,160.34164428710938
2023,38,46,Very strong (38-46),CYP,Cyprus,233.9382781982422
2023,38,46,Very strong (38-46),CZE,Czechia,2.379284143447876
2023,38,46,Very strong (38-46),DJI,Djibouti,1443.8973388671875
2023,38,46,Very strong (38-46),DOM,Dominican Republic,147.51087951660156
2023,38,46,Very strong (38-46),ECU,Ecuador,106.54327392578125
2023,38,46,Very strong (38-46),EGY,Egypt,886.4744873046875
2023,38,46,Very strong (38-46),SLV,El Salvador,510.8210754394531
2023,38,46,Very strong (38-46),GNQ,Equatorial Guinea,8.025202751159668
2023,38,46,Very strong (38-46),ERI,Eritrea,1429.744873046875
2023,38,46,Very strong (38-46),ETH,Ethiopia,705.08905029296875
2023,38,46,Very strong (38-46),FJI,Fiji,15.621091842651367
2023,38,46,Very strong (38-46),GAB,Gabon,65.71802520751953
2023,38,46,Very strong (38-46),GMB,"Gambia, The",1224.6192626953125
2023,38,46,Very strong (38-46),MAR,Morocco,451.2921142578125
2023,38,46,Very strong (38-46),MOZ,Mozambique,236.3663787841797
2023,38,46,Very strong (38-46),NAM,Namibia,354.29742431640625
2023,38,46,Very strong (38-46),GEO,Georgia,48.25873947143555
2023,38,46,Very strong (38-46),DEU,Germany,4.747161865234375
2023,38,46,Very strong (38-46),GHA,Ghana,947.625244140625
2023,38,46,Very strong (38-46),GRC,Greece,93.09394836425781
2023,38,46,Very strong (38-46),GTM,Guatemala,498.327880859375
2023,38,46,Very strong (38-46),NPL,Nepal,455.9115905761719
2023,38,46,Very strong (38-46),GIN,Guinea,558.7530517578125
2023,38,46,Very strong (38-46),GNB,Guinea-Bissau,1062.78564453125
2023,38,46,Very strong (38-46),GUY,Guyana,283.92919921875
2023,38,46,Very strong (38-46),HTI,Haiti,217.76913452148438
2023,38,46,Very strong (38-46),JOR,Jordan,538.3519287109375
2023,38,46,Very strong (38-46),HND,Honduras,141.2833251953125
2023,38,46,Very strong (38-46),HUN,Hungary,25.03700828552246
2023,38,46,Very strong (38-46),IDN,Indonesia,284.0909423828125
2023,38,46,Very strong (38-46),IRN,Iran,677.8648681640625
2023,38,46,Very strong (38-46),IRQ,Iraq,1292.1107177734375
2023,38,46,Very strong (38-46),KAZ,Kazakhstan,119.65931701660156
2023,38,46,Very strong (38-46),KEN,Kenya,461.3092041015625
2023,38,46,Very strong (38-46),PRK,"Korea, North",7.514550685882568
2023,38,46,Very strong (38-46),KOR,"Korea, South",28.605934143066406
2023,38,46,Very strong (38-46),XKX,Kosovo,24.584848403930664
2023,38,46,Very strong (38-46),SRB,Serbia,49.98598098754883
2023,38,46,Very strong (38-46),SLE,Sierra Leone,483.0096435546875
2023,38,46,Very strong (38-46),SGP,Singapore,202.00001525878906
2023,38,46,Very strong (38-46),ITA,Italy,88.40750885009766
2023,38,46,Very strong (38-46),JAM,Jamaica,136.770263671875
2023,38,46,Very strong (38-46),JPN,Japan,31.0585994720459
2023,38,46,Very strong (38-46),KGZ,Kyrgyzstan,158.61268615722656
2023,38,46,Very strong (38-46),LAO,Laos,229.27789306640625
2023,38,46,Very strong (38-46),LBN,Lebanon,51.97543716430664
2023,38,46,Very strong (38-46),LBR,Liberia,244.6995086669922
2023,38,46,Very strong (38-46),LBY,Libya,787.17364501953125
2023,38,46,Very strong (38-46),MNG,Mongolia,41.37929916381836
2023,38,46,Very strong (38-46),MNE,Montenegro,13.992549896240234
2023,38,46,Very strong (38-46),MKD,Macedonia,68.54974365234375
2023,38,46,Very strong (38-46),MDG,Madagascar,226.1050262451172
2023,38,46,Very strong (38-46),MWI,Malawi,111.86437225341797
2023,38,46,Very strong (38-46),MYS,Malaysia,240.39736938476562
2023,38,46,Very strong (38-46),MLI,Mali,1908.4771728515625
2023,38,46,Very strong (38-46),MRT,Mauritania,1750.3671875
2023,38,46,Very strong (38-46),MUS,Mauritius,14.863336563110352
2023,38,46,Very strong (38-46),MEX,Mexico,481.783447265625
2023,38,46,Very strong (38-46),MDA,Moldova,15.71263599395752
2023,38,46,Very strong (38-46),NIC,Nicaragua,194.9504852294922
2023,38,46,Very strong (38-46),OMN,Oman,1612.595703125
2023,38,46,Very strong (38-46),PAK,Pakistan,1043.8446044921875
2023,38,46,Very strong (38-46),PAN,Panama,146.4156036376953
2023,38,46,Very strong (38-46),PNG,Papua New Guinea,191.37713623046875
2023,38,46,Very strong (38-46),PRY,Paraguay,632.35400390625
2023,38,46,Very strong (38-46),PER,Peru,308.8259582519531
2023,38,46,Very strong (38-46),PHL,Philippines,150.92884826660156
2023,38,46,Very strong (38-46),POL,Poland,1.399999976158142
2023,38,46,Very strong (38-46),PRT,Portugal,99.91729736328125
2023,38,46,Very strong (38-46),ROU,Romania,38.013431549072266
2023,38,46,Very strong (38-46),RUS,Russia,25.436155319213867
2023,38,46,Very strong (38-46),WSM,Samoa,12
2023,38,46,Very strong (38-46),SMR,San Marino,69
2023,38,46,Very strong (38-46),TTO,Trinidad & Tobago,69.00736999511719
2023,38,46,Very strong (38-46),TUN,Tunisia,639.43511962890625
2023,38,46,Very strong (38-46),TKM,Turkmenistan,646.08648681640625
2023,38,46,Very strong (38-46),SAU,Saudi Arabia,1433.2314453125
2023,38,46,Very strong (38-46),SEN,Senegal,1665.731689453125
2023,38,46,Very strong (38-46),SVK,Slovakia,8.029915809631348
2023,38,46,Very strong (38-46),SVN,Slovenia,7.936980247497559
2023,38,46,Very strong (38-46),SLB,Solomon Is,17.168872833251953
2023,38,46,Very strong (38-46),SOM,Somalia,528.158447265625
2023,38,46,Very strong (38-46),ZAF,South Africa,156.79562377929688
2023,38,46,Very strong (38-46),SSD,South Sudan,1352.975830078125
2023,38,46,Very strong (38-46),ESP,Spain,134.36441040039062
2023,38,46,Very strong (38-46),LKA,Sri Lanka,299.78204345703125
2023,38,46,Very strong (38-46),LCA,St Lucia,57
2023,38,46,Very strong (38-46),SDN,Sudan,1634.3709716796875
2023,38,46,Very strong (38-46),SUR,Suriname,356.7106628417969
2023,38,46,Very strong (38-46),SWZ,Swaziland,106.1500473022461
2023,38,46,Very strong (38-46),CHE,Switzerland,10.679136276245117
2023,38,46,Very strong (38-46),SYR,Syria,604.894775390625
2023,38,46,Very strong (38-46),TWN,Taiwan,43.25121307373047
2023,38,46,Very strong (38-46),TJK,Tajikistan,409.4739990234375
2023,38,46,Very strong (38-46),TZA,Tanzania,92.059906005859375
2023,38,46,Very strong (38-46),THA,Thailand,544.72125244140625
2023,38,46,Very strong (38-46),TLS,Timor-Leste,80.3983383178711
2023,38,46,Very strong (38-46),TGO,Togo,936.17010498046875
2023,38,46,Very strong (38-46),UGA,Uganda,71.72547149658203
2023,38,46,Very strong (38-46),URY,Uruguay,90.338470458984375
2023,38,46,Very strong (38-46),UZB,Uzbekistan,416.30438232421875
2023,38,46,Very strong (38-46),VUT,Vanuatu,6.34920072555542
2023,38,46,Very strong (38-46),VAT,Vatican City,84.00000762939453
2023,38,46,Very strong (38-46),VEN,Venezuela,542.171142578125
2023,38,46,Very strong (38-46),VNM,Vietnam,324.8937683105469
2023,38,46,Very strong (38-46),ZMB,Zambia,115.04544067382812
2023,38,46,Very strong (38-46),ZWE,Zimbabwe,161.50350952148438
2023,38,46,Very strong (38-46),YEM,Yemen,1100.7652587890625
2023,38,46,Very strong (38-46),UKR,Ukraine,7.68427038192749
2023,38,46,Very strong (38-46),BHR,Bahrain,986.32342529296875
2023,38,46,Very strong (38-46),KWT,Kuwait,1746.27099609375
2023,38,46,Very strong (38-46),QAT,Qatar,1740.696533203125
2023,38,46,Very strong (38-46),ARE,United Arab Emirates,1898.1549072265625
2023,38,46,Very strong (38-46),TUR,Turkey,133.41424560546875
2023,38,46,Very strong (38-46),ISR,Israel,397.83563232421875
2023,38,46,Very strong (38-46),BGD,Bangladesh,598.04742431640625
2023,38,46,Very strong (38-46),MMR,Burma,362.91290283203125
2023,38,46,Very strong (38-46),IND,India,671.8499755859375
2023,38,46,Very strong (38-46),BEN,Benin,1236.7069091796875
2023,38,46,Very strong (38-46),NER,Niger,1741.381591796875
2023,38,46,Very strong (38-46),NGA,Nigeria,1102.2406005859375
2023,38,46,Very strong (38-46),111,Abyei,2021.5587158203125
2023,38,46,Very strong (38-46),115,Dragonja,5
2023,38,46,Very strong (38-46),118,Gaza Strip,51.93812942504883
2023,38,46,Very strong (38-46),120,Isla Brasilera,293
2023,38,46,Very strong (38-46),122,Koualou,1642.9998779296875
2023,38,46,Very strong (38-46),124,No Man's Land,270.1629638671875
2023,38,46,Very strong (38-46),126,Sanafir & Tiran Is.,1201.3836669921875
2023,38,46,Very strong (38-46),129,West Bank,382.9122619628906
2023,38,46,Very strong (38-46),ESH,Western Sahara,856.64227294921875
2023,46,Inf,Extreme (> 46),AFG,Afghanistan,156.72918701171875
2023,46,Inf,Extreme (> 46),ALB,Albania,3
2023,46,Inf,Extreme (> 46),DZA,Algeria,372.92852783203125
2023,46,Inf,Extreme (> 46),USA,United States,44.065757751464844
2023,46,Inf,Extreme (> 46),ARG,Argentina,18.534311294555664
2023,46,Inf,Extreme (> 46),AGO,Angola,1
2023,46,Inf,Extreme (> 46),AUS,Australia,64.86663818359375
2023,46,Inf,Extreme (> 46),AZE,Azerbaijan,13.338886260986328
2023,46,Inf,Extreme (> 46),BOL,Bolivia,9.117424964904785
2023,46,Inf,Extreme (> 46),BWA,Botswana,3.408328056335449
2023,46,Inf,Extreme (> 46),COL,Colombia,5.166666507720947
2023,46,Inf,Extreme (> 46),BRA,Brazil,2.392364263534546
2023,46,Inf,Extreme (> 46),FRA,France,3.6794700622558594
2023,46,Inf,Extreme (> 46),BFA,Burkina Faso,67.15032958984375
2023,46,Inf,Extreme (> 46),KHM,Cambodia,1.4908387660980225
2023,46,Inf,Extreme (> 46),CMR,Cameroon,43.549034118652344
2023,46,Inf,Extreme (> 46),CIV,Cote d'Ivoire,1
2023,46,Inf,Extreme (> 46),CAF,Central African Rep,8.391717910766602
2023,46,Inf,Extreme (> 46),TCD,Chad,205.9668731689453
2023,46,Inf,Extreme (> 46),CHN,China,13.310286521911621
2023,46,Inf,Extreme (> 46),CYP,Cyprus,2.9318225383758545
2023,46,Inf,Extreme (> 46),DJI,Djibouti,168.4862060546875
2023,46,Inf,Extreme (> 46),EGY,Egypt,108.69105529785156
2023,46,Inf,Extreme (> 46),ERI,Eritrea,215.04872131347656
2023,46,Inf,Extreme (> 46),ETH,Ethiopia,277.585205078125
2023,46,Inf,Extreme (> 46),GMB,"Gambia, The",56.197330474853516
2023,46,Inf,Extreme (> 46),MAR,Morocco,96.93634796142578
2023,46,Inf,Extreme (> 46),MOZ,Mozambique,5.32705020904541
2023,46,Inf,Extreme (> 46),NAM,Namibia,5.111731052398682
2023,46,Inf,Extreme (> 46),GHA,Ghana,6.493938446044922
2023,46,Inf,Extreme (> 46),GRC,Greece,11.246930122375488
2023,46,Inf,Extreme (> 46),GTM,Guatemala,2.2758235931396484
2023,46,Inf,Extreme (> 46),NPL,Nepal,19.66950798034668
2023,46,Inf,Extreme (> 46),GIN,Guinea,9.570253372192383
2023,46,Inf,Extreme (> 46),GNB,Guinea-Bissau,33.73054885864258
2023,46,Inf,Extreme (> 46),JOR,Jordan,34.35917663574219
2023,46,Inf,Extreme (> 46),IRN,Iran,229.8148651123047
2023,46,Inf,Extreme (> 46),IRQ,Iraq,489.91522216796875
2023,46,Inf,Extreme (> 46),KAZ,Kazakhstan,8.849146842956543
2023,46,Inf,Extreme (> 46),ITA,Italy,6.236588001251221
2023,46,Inf,Extreme (> 46),KGZ,Kyrgyzstan,4.889149188995361
2023,46,Inf,Extreme (> 46),LAO,Laos,2.9607439041137695
2023,46,Inf,Extreme (> 46),LBN,Lebanon,2
2023,46,Inf,Extreme (> 46),LBY,Libya,65.1563949584961
2023,46,Inf,Extreme (> 46),MNG,Mongolia,4.61333703994751
2023,46,Inf,Extreme (> 46),MDG,Madagascar,1
2023,46,Inf,Extreme (> 46),MWI,Malawi,8.679387092590332
2023,46,Inf,Extreme (> 46),MYS,Malaysia,1
2023,46,Inf,Extreme (> 46),MLI,Mali,463.7370910644531
2023,46,Inf,Extreme (> 46),MRT,Mauritania,422.1000671386719
2023,46,Inf,Extreme (> 46),MEX,Mexico,42.47600555419922
2023,46,Inf,Extreme (> 46),NIC,Nicaragua,1
2023,46,Inf,Extreme (> 46),OMN,Oman,425.8935546875
2023,46,Inf,Extreme (> 46),PAK,Pakistan,144.15484619140625
2023,46,Inf,Extreme (> 46),PRY,Paraguay,32.25354766845703
2023,46,Inf,Extreme (> 46),PRT,Portugal,3.0056827068328857
2023,46,Inf,Extreme (> 46),RUS,Russia,1.5
2023,46,Inf,Extreme (> 46),TUN,Tunisia,122.32074737548828
2023,46,Inf,Extreme (> 46),TKM,Turkmenistan,64.608367919921875
2023,46,Inf,Extreme (> 46),SAU,Saudi Arabia,445.72265625
2023,46,Inf,Extreme (> 46),SEN,Senegal,114.23640441894531
2023,46,Inf,Extreme (> 46),SOM,Somalia,149.86956787109375
2023,46,Inf,Extreme (> 46),ZAF,South Africa,5.125298976898193
2023,46,Inf,Extreme (> 46),SSD,South Sudan,19.583698272705078
2023,46,Inf,Extreme (> 46),ESP,Spain,6.5267438888549805
2023,46,Inf,Extreme (> 46),SDN,Sudan,218.26373291015625
2023,46,Inf,Extreme (> 46),SYR,Syria,88.429779052734375
2023,46,Inf,Extreme (> 46),TJK,Tajikistan,32.13718795776367
2023,46,Inf,Extreme (> 46),THA,Thailand,6.296638011932373
2023,46,Inf,Extreme (> 46),TGO,Togo,10.30663776397705
2023,46,Inf,Extreme (> 46),UZB,Uzbekistan,25.918149948120117
2023,46,Inf,Extreme (> 46),VEN,Venezuela,3.827655792236328
2023,46,Inf,Extreme (> 46),VNM,Vietnam,2.0480830669403076
2023,46,Inf,Extreme (> 46),ZMB,Zambia,1.511387825012207
2023,46,Inf,Extreme (> 46),ZWE,Zimbabwe,3.3023126125335693
2023,46,Inf,Extreme (> 46),YEM,Yemen,202.6127166748047
2023,46,Inf,Extreme (> 46),BHR,Bahrain,5.594641208648682
2023,46,Inf,Extreme (> 46),KWT,Kuwait,869.49017333984375
2023,46,Inf,Extreme (> 46),QAT,Qatar,588.18951416015625
2023,46,Inf,Extreme (> 46),ARE,United Arab Emirates,777.0181884765625
2023,46,Inf,Extreme (> 46),TUR,Turkey,37.279319763183594
2023,46,Inf,Extreme (> 46),ISR,Israel,12.087182998657227
2023,46,Inf,Extreme (> 46),BGD,Bangladesh,1.7033271789550781
2023,46,Inf,Extreme (> 46),MMR,Burma,4.127272605895996
2023,46,Inf,Extreme (> 46),IND,India,32.87788009643555
2023,46,Inf,Extreme (> 46),BEN,Benin,42.24245834350586
2023,46,Inf,Extreme (> 46),NER,Niger,288.32391357421875
2023,46,Inf,Extreme (> 46),NGA,Nigeria,46.736454010009766
2023,46,Inf,Extreme (> 46),111,Abyei,53.162986755371094
2023,46,Inf,Extreme (> 46),122,Koualou,26.999998092651367
2023,46,Inf,Extreme (> 46),124,No Man's Land,1.0058430433273315
2023,46,Inf,Extreme (> 46),126,Sanafir & Tiran Is.,165.24790954589844
2023,46,Inf,Extreme (> 46),129,West Bank,7.022727012634277
2023,46,Inf,Extreme (> 46),ESH,Western Sahara,167.44674682617188
2022,26,32,Moderate (26-32),AFG,Afghanistan,1673.2540283203125
2022,26,32,Moderate (26-32),GBR,United Kingdom,153.67726135253906
2022,26,32,Moderate (26-32),ALB,Albania,1276.8433837890625
2022,26,32,Moderate (26-32),DZA,Algeria,3245.65771484375
2022,26,32,Moderate (26-32),USA,United States,1085.3385009765625
2022,26,32,Moderate (26-32),ATG,Antigua & Barbuda,2868.081298828125
2022,26,32,Moderate (26-32),ARG,Argentina,1264.43212890625
2022,26,32,Moderate (26-32),AND,Andorra,299.3258972167969
2022,26,32,Moderate (26-32),AGO,Angola,3085.3203125
2022,26,32,Moderate (26-32),ARM,Armenia,624.3485107421875
2022,26,32,Moderate (26-32),NLD,Netherlands,404.5089111328125
2022,26,32,Moderate (26-32),AUS,Australia,2596.35888671875
2022,26,32,Moderate (26-32),AUT,Austria,442.7838439941406
2022,26,32,Moderate (26-32),AZE,Azerbaijan,1344.657958984375
2022,26,32,Moderate (26-32),BHS,"Bahamas, The",3673.741455078125
2022,26,32,Moderate (26-32),BRB,Barbados,3108.746826171875
2022,26,32,Moderate (26-32),BLR,Belarus,422.0562744140625
2022,26,32,Moderate (26-32),BEL,Belgium,443.4179992675781
2022,26,32,Moderate (26-32),BLZ,Belize,4502.826171875
2022,26,32,Moderate (26-32),BTN,Bhutan,592.70758056640625
2022,26,32,Moderate (26-32),BOL,Bolivia,2949.837158203125
2022,26,32,Moderate (26-32),BIH,Bosnia & Herzegovina,977.39569091796875
2022,26,32,Moderate (26-32),BWA,Botswana,2516.359375
2022,26,32,Moderate (26-32),NOR,Norway,38.7629508972168
2022,26,32,Moderate (26-32),COL,Colombia,4384.611328125
2022,26,32,Moderate (26-32),COM,Comoros,4615.68017578125
2022,26,32,Moderate (26-32),BRA,Brazil,4296.47314453125
2022,26,32,Moderate (26-32),FRA,France,1214.090576171875
2022,26,32,Moderate (26-32),COD,"Congo, Dem Rep of the",4065.967529296875
2022,26,32,Moderate (26-32),COG,"Congo, Rep of the",4420.2900390625
2022,26,32,Moderate (26-32),NZL,New Zealand,184.89447021484375
2022,26,32,Moderate (26-32),BRN,Brunei,6463.8056640625
2022,26,32,Moderate (26-32),BGR,Bulgaria,1065.6331787109375
2022,26,32,Moderate (26-32),BFA,Burkina Faso,4714.63916015625
2022,26,32,Moderate (26-32),BDI,Burundi,2184.094482421875
2022,26,32,Moderate (26-32),CPV,Cabo Verde,1476.18701171875
2022,26,32,Moderate (26-32),KHM,Cambodia,6098.45263671875
2022,26,32,Moderate (26-32),CMR,Cameroon,3988.82275390625
2022,26,32,Moderate (26-32),CAN,Canada,139.15240478515625
2022,26,32,Moderate (26-32),CRI,Costa Rica,4008.4482421875
2022,26,32,Moderate (26-32),CIV,Cote d'Ivoire,4586.521484375
2022,26,32,Moderate (26-32),HRV,Croatia,1175.2900390625
2022,26,32,Moderate (26-32),CUB,Cuba,4413.44580078125
2022,26,32,Moderate (26-32),CAF,Central African Rep,4286.80908203125
2022,26,32,Moderate (26-32),TCD,Chad,3992.538330078125
2022,26,32,Moderate (26-32),CHL,Chile,523.8646240234375
2022,26,32,Moderate (26-32),CHN,China,1111.59326171875
2022,26,32,Moderate (26-32),CYP,Cyprus,2076.5126953125
2022,26,32,Moderate (26-32),CZE,Czechia,473.70611572265625
2022,26,32,Moderate (26-32),DNK,Denmark,126.98025512695312
2022,26,32,Moderate (26-32),DJI,Djibouti,5317.3603515625
2022,26,32,Moderate (26-32),DMA,Dominica,2455.588623046875
2022,26,32,Moderate (26-32),DOM,Dominican Republic,3890.15087890625
2022,26,32,Moderate (26-32),ECU,Ecuador,3043.909423828125
2022,26,32,Moderate (26-32),EGY,Egypt,2819.239013671875
2022,26,32,Moderate (26-32),SLV,El Salvador,4677.44091796875
2022,26,32,Moderate (26-32),GNQ,Equatorial Guinea,4141.70458984375
2022,26,32,Moderate (26-32),ERI,Eritrea,4474.12060546875
2022,26,32,Moderate (26-32),EST,Estonia,305.31805419921875
2022,26,32,Moderate (26-32),ETH,Ethiopia,3205.32568359375
2022,26,32,Moderate (26-32),FJI,Fiji,4148.2099609375
2022,26,32,Moderate (26-32),FIN,Finland,141.73289489746094
2022,26,32,Moderate (26-32),GAB,Gabon,4309.0380859375
2022,26,32,Moderate (26-32),GMB,"Gambia, The",4689.5810546875
2022,26,32,Moderate (26-32),MAR,Morocco,2121.80517578125
2022,26,32,Moderate (26-32),MOZ,Mozambique,3269.912353515625
2022,26,32,Moderate (26-32),NAM,Namibia,2567.50341796875
2022,26,32,Moderate (26-32),GEO,Georgia,727.763916015625
2022,26,32,Moderate (26-32),DEU,Germany,524.28851318359375
2022,26,32,Moderate (26-32),GHA,Ghana,5129.63037109375
2022,26,32,Moderate (26-32),GRC,Greece,1397.833740234375
2022,26,32,Moderate (26-32),GRL,Greenland,19.159727096557617
2022,26,32,Moderate (26-32),GRD,Grenada,3561.60205078125
2022,26,32,Moderate (26-32),NRU,Nauru,4616
2022,26,32,Moderate (26-32),GTM,Guatemala,3615.255859375
2022,26,32,Moderate (26-32),NPL,Nepal,2291.40185546875
2022,26,32,Moderate (26-32),GIN,Guinea,4167.29443359375
2022,26,32,Moderate (26-32),GNB,Guinea-Bissau,5013.83056640625
2022,26,32,Moderate (26-32),GUY,Guyana,4292.2607421875
